"4-1395","139","PAUPIETTE","005"
"4-1397","139","AUTRES","007"
"4-14","1","A BOIRE","004"
"4-15","1","A BASE DE SOJA","005"
"4-1542","154","HUITRES","002"
"4-1571","157","POISSON P.A.C.","001"
"4-1572","157","POISSON COUPE (DARNE/PAVE)","002"
"4-1573","157","FILETS","003"
"4-1574","157","CRUSTACES","004"
"4-1575","157","COQUILLAGES","005"
"4-1576","157","PRODUITS ELABORES","006"
"4-1577","157","TRAITEUR","007"
"4-1578","157","PLATEAUX FRUITS MER","008"
"4-161","16","BEURRE 82% MG","001"
"4-1611","161","PAIN BLANC","001"
"4-1612","161","RUSTIQUE / LEVAIN","002"
"4-1613","161","PAINS CAPMPAGNE","003"
"4-1614","161","PAINS BIOLOGIQUES","004"
"4-1615","161","PAINS SPECIAUX","005"
"4-1616","161","PAINS VIENNOIS","006"
"4-1617","161","PAINS DE MIE","007"
"4-1618","161","PAINS REGIONAUX","008"
"4-1619","161","PAINS DU MONDE","009"
"4-162","16","BEURRE ALLEGE","002"
"4-1621","162","CROISSANTS","001"
"4-1622","162","PAINS AU CHOCOLAT","002"
"4-1623","162","MINI VIENNOISERIE","003"
"4-1624","162","BRIOCHERIE","004"
"4-1625","162","AUTRES VIENNOISERIE","005"
"4-1626","162","VIENNOISERIES MIXTES","006"
"4-1631","163","INDIVIDUELLE","001"
"4-1632","163","TARTES A PARTAGER","002"
"4-1634","163","PATISSERIES A PARTAGER","004"
"4-1635","163","AIDES A LA PATISSERIE","005"
"4-1651","165","PETITS FOURS","001"
"4-1653","165","MERINGUES","003"
"4-1655","165","PATES JAUNES","005"
"4-1656","165","AUTRES PATISSERIE SECHE","006"
"4-1657","165","PATISSERIE SECHE DU MONDE","007"
"4-1661","166","GALETTE ROIS","001"
"4-1671","167","CHOCOLATS FRAIS","001"
"4-1681","168","GLACES","001"
"4-1691","169","FARINES","001"
"4-1701","170","MATIERES PREMIERES PATISSERIE","001"
"4-171","17","VEGETALE NORMALE 82%MG","001"
"4-172","17","VEGETALE ALLEGEE 60%MG","002"
"4-173","17","ALLEGE MIXTE CUISINABLE 60%MG","003"
"4-175","17","GRAISSE A FRIRE","005"
"4-181","18","DOUX","001"
"4-18124","181","FRUITS FRAIS COQUES","024"
"4-182","18","DEMI SEL","002"
"4-1821","182","PRUNEAUX","001"
"4-18210","182","PISTACHES","010"
"4-18211","182","ARACHIDES","011"
"4-18212","182","MELANGES EXOTIQUE","012"
"4-18215","182","PATE DE FRUITS","015"
"4-18216","182","POP-CORN","016"
"4-18218","182","NOIX SECHES","018"
"4-1822","182","ABRICOTS","002"
"4-1823","182","RAISINS","003"
"4-1824","182","FIGUES","004"
"4-1825","182","DATTES","005"
"4-1826","182","AUTRES FRUITS SEC","006"
"4-1827","182","MELANGES FRUITS SEC","007"
"4-1828","182","AMANDES","008"
"4-1829","182","NOISETTES","009"
"4-1839","183","POIVRONS","009"
"4-1851","185","SALADES","001"
"4-18511","185","SALADES DE FRUITS","011"
"4-18512","185","JUS DE FRUITS FRAIS","012"
"4-18513","185","4EME GAMME BIO","013"
"4-1852","185","SALADES BOUQUETS","002"
"4-1853","185","SALADES CHICOREES","003"
"4-1854","185","CRUDITES","004"
"4-1855","185","LEGUMES A CUIRE","005"
"4-1856","185","OLIVES , AROMATES , CONDIMENTS","006"
"4-1857","185","SAUCES FRAICHES ET ACCOMPAGNEM","007"
"4-1858","185","PUREE","008"
"4-1859","185","SOUPES","009"
"4-1862","186","LEGUMES","002"
"4-191","19","UHT + STERILISE","001"
"4-2011","201","BISCOTTES ET ASSIMILES","001"
"4-2012","201","PAIN SUEDOIS","002"
"4-2013","201","SPECIALITES","003"
"4-202","20","DESSERT","002"
"4-2021","202","PAIN LONGUE CONSERVATION","001"
"4-2022","202","PANIFICATION SEMI-FRAICHE","002"
"4-2023","202","PANIFICATION SUCREE","003"
"4-2024","202","SPECIALITES (PAINS SPECIAUX)","004"
"4-203","20","CREMES","003"
"4-2031","203","BISCUITS AUX OEUFS","001"
"4-2032","203","GAUFRETTES","002"
"4-2033","203","ACCOMPAGNEMENTS","003"
"4-2034","203","CASSE-CROUTE ET GOUTER","004"
"4-2035","203","BISCUITS SECS","005"
"4-2036","203","BISC.PATISSIERS","006"
"4-2037","203","ANGLO/AMERICAINS","007"
"4-2038","203","ASSORTIMENTS","008"
"4-204","20","SPECIALITES","004"
"4-2041","204","PATISS A DLC LONGUE +DE 30J.","001"
"4-2042","204","PATISS.A DLC COURTE -DE 30J.","002"
"4-2043","204","VIENNOISERIES","003"
"4-2051","205","BISCUITS APERITIFS","001"
"4-2052","205","EXTRUDES","002"
"4-2053","205","GRAINES ET MELANGES","003"
"4-2054","205","CONDIMENTS","004"
"4-2056","205","AUTRES","006"
"4-206","20","SAUCES","006"
"4-2061","206","MOULUS","001"
"4-2062","206","GRAINS","002"
"4-2063","206","DECAFEINE","003"
"4-2064","206","NAPOLITAIN","004"
"4-2065","206","FILTRES","005"
"4-2071","207","CAFES SOLUBLES","001"
"4-2072","207","MEL.SOLUBLE (CAFE LAIT/AROM.)","002"
"4-2073","207","CHICOREE","003"
"4-2081","208","INSTANTANE","001"
"4-2082","208","PULVERISE","002"
"4-2083","208","BOISSONS MALTEES","003"
"4-2084","208","CACAO PUR","004"
"4-2091","209","ENFANTS","001"
"4-2092","209","FAMILLE","002"
"4-2093","209","ADULTES","003"
"4-2094","209","BARRES CEREALIERES","004"
"4-21","2","GELIFIES SANS CREME","001"
"4-2101","210","THES","001"
"4-2102","210","INFUSIONS","002"
"4-211","21","FRAIS","001"
"4-2111","211","PATISSIER","001"
"4-2112","211","NOIR A CROQUER & NOIR DEGUST.","002"
"4-2113","211","LAIT","003"
"4-2114","211","LAIT+INGREDIENTS","004"
"4-2115","211","NOIR+INGREDIENTS","005"
"4-2116","211","BLANC","006"
"4-2117","211","SPECIALITES","007"
"4-2121","212","SACHETS FRUITS","001"
"4-21211","212","DIVERS","011"
"4-2122","212","SACHETS CARAMEL","002"
"4-2123","212","SACHETS CHOCOLAT","003"
"4-2124","212","GELIFIES GOMMES","004"
"4-2125","212","SACHETS MENTHE","005"
"4-2126","212","AUTRES BONBONS SACHETS ET BTE","006"
"4-2127","212","PETITE CONFISERIE","007"
"4-2128","212","PATE A MACHER","008"
"4-2131","213","BOUCHEE ROCHER GRIOTTE","001"
"4-2132","213","BARRES FONDANTES","002"
"4-2133","213","BARRES CROUSTILLANTES","003"
"4-2134","213","TURBINE","004"
"4-2135","213","AUTRES","005"
"4-214","21","POULE PLEIN AIR","004"
"4-2141","214","A CONSOMMER","001"
"4-2142","214","A PREPARER","002"
"4-2143","214","GATEAUX EXPRESS","003"
"4-215","21","OEUFS BIO","005"
"4-2151","215","AIDES A LA PATISSERIE","001"
"4-2152","215","FRUITS SECS ET CONFITS","002"
"4-2153","215","DECOR A PATISSERIE","003"
"4-2154","215","CHOCOLATS DE COUVERTURES","004"
"4-2161","216","LAIT CONCENTRE SUCRE","001"
"4-2162","216","LAIT CONCENTRE NON SUCRE","002"
"4-2163","216","LAIT EN POUDRE","003"
"4-217","21","EN CAGE","007"
"4-2171","217","MORCEAUX","001"
"4-2172","217","POUDRES","002"
"4-2173","217","SPECIAUX","003"
"4-2174","217","EDULCORANTS DE SYNTHESE","004"
"4-2175","217","ALLEGE","005"
"4-21815","218","TURBINE","015"
"4-2183","218","BOUCHEE ROCHER GRIOTTE","003"
"4-2188","218","NOEL SPECIALITES","008"
"4-2189","218","NOEL AUTRES CHOCOLATS","009"
"4-2191","219","BISCUITS","001"
"4-21910","219","PATES","010"
"4-21911","219","HUILE/VINAIGRE/CONDIMENTS","011"
"4-21912","219","PLATS CUISINES","012"
"4-21913","219","POTAGES","013"
"4-21914","219","AUTRES COMPOSANTS DE REPAS","014"
"4-21915","219","BOISSONS ET JUS","015"
"4-21916","219","SOJAS ET DERIVES","016"
"4-21917","219","PRODUITS MINCEUR","017"
"4-21918","219","COMPLEMENTS NUTRITIONNELS","018"
"4-21919","219","DIETETIQUE SPORTIVE","019"
"4-2192","219","PANIFICATION","002"
"4-21920","219","SANS GLUTEN","020"
"4-2194","219","PETIT DEJEUNER","004"
"4-2195","219","SUCRES ET DERIVES","005"
"4-2196","219","CEREALES","006"
"4-2198","219","CHOCOLATS","008"
"4-2199","219","CONFITURES ET MIELS","009"
"4-22","2","GELIFIES AVEC CREME","002"
"4-2201","220","PDTS EXOTIQ.ET EUROPEENS","001"
"4-2203","220","PRODUITS CACHER","003"
"4-2204","220","TRADITION ET GASTRONOMIE","004"
"4-2205","220","PRODUITS HALAL","005"
"4-221","22","PATE MOLLE CROUTE FLEURIE","001"
"4-2210","22","SPECIALITES ET AUTRES","010"
"4-2211","221","DE LUXE","001"
"4-2212","221","MENAGERE","002"
"4-2213","221","PATISSIERE","003"
"4-2214","221","PREPARATIONS","004"
"4-2215","221","EPAISSISSANTS","005"
"4-2216","221","AUTRES","006"
"4-222","22","PATE MOLLE CROUTE LAVEE/MIXTE","002"
"4-2221","222","PUREE DE POMME DE TERRE","001"
"4-2222","222","FECULE","002"
"4-2223","222","SEMOULES","003"
"4-2224","222","AUTRES","004"
"4-223","22","PATE PRESSEE CUITE","003"
"4-2231","223","QUALITE SUPERIEURE","001"
"4-2232","223","AUX OEUFS","002"
"4-2233","223","ALSACIENNE","003"
"4-2234","223","FOURREE ET SPECIALITE","004"
"4-2235","223","SAUCES TOMATES CHAUDES","005"
"4-224","22","PATE PRESSEE NON CUITE","004"
"4-2241","224","ROND","001"
"4-2242","224","LONG ORDINAIRE","002"
"4-2243","224","LONG PRETRAITE","003"
"4-2244","224","BRUN ET COMPLET","004"
"4-2245","224","EXOTIQUE","005"
"4-2246","224","CUISINE","006"
"4-225","22","CHEVRES ET BREBIS","005"
"4-2251","225","LENTILLES","001"
"4-2252","225","HARICOTS","002"
"4-2253","225","POIS","003"
"4-2254","225","AUTRES","004"
"4-226","22","PATE PERSILLEE","006"
"4-2261","226","BOUILLON","001"
"4-2262","226","POTAGE LIQUIDE","002"
"4-2263","226","DESHYDRATE","003"
"4-2264","226","AIDE CULINAIRE","004"
"4-2265","226","CROUTONS","005"
"4-227","22","FROMAGES FONDUS","007"
"4-2271","227","LEGUMES CONDIMENTAIRES","001"
"4-2272","227","MOUTARDES","002"
"4-2273","227","MAYONNAISE","003"
"4-2274","227","SAUCES EMULSIONNEES","004"
"4-2275","227","KETCHUP","005"
"4-2276","227","SAUCES CHAUDES SANS TOMATE","006"
"4-2277","227","AUTRES SAUCES","007"
"4-228","22","PATES FRAICHES","008"
"4-2281","228","GROS SEL","001"
"4-2282","228","SEL FIN","002"
"4-2283","228","POIVRE","003"
"4-2284","228","EPICES","004"
"4-2285","228","HERBES","005"
"4-229","22","FROMAGES A CUISINER","009"
"4-2291","229","STANDARD","001"
"4-23","2","CREME","003"
"4-2301","230","ARACHIDE","001"
"4-2302","230","TOURNESOL","002"
"4-2303","230","MELANGE","003"
"4-2304","230","AUTRES HUILES VEGETALES","004"
"4-2305","230","OLIVE","005"
"4-2307","230","AUTRE","007"
"4-2308","230","HUILE DE PALME","008"
"4-231","23","CUBE APERITIF","001"
"4-2311","231","D'ALCOOL","001"
"4-2312","231","DE VIN","002"
"4-2313","231","SPECIAUX","003"
"4-2314","231","VINAIGRETTES","004"
"4-2315","231","SAUCES EMULSIONNEES","005"
"4-2316","231","AUTRES","006"
"4-2321","232","COMPOTE","001"
"4-2322","232","CONFITURE","002"
"4-2323","232","GELEE","003"
"4-2324","232","MIEL","004"
"4-2325","232","CREME DE FRUIT","005"
"4-2326","232","PATE A TARTINER","006"
"4-2331","233","ANANAS","001"
"4-2332","233","AUTRES FRUITS AU SIROP","002"
"4-2333","233","FRUITS AU SIROP COUPELLES","003"
"4-2341","234","HARICOTS VERTS","001"
"4-23410","234","CHOUX DE BRUXELLES","010"
"4-23411","234","POMME DE TERRE","011"
"4-23412","234","CAROTTES","012"
"4-23413","234","EPINARDS","013"
"4-23414","234","TOMATES","014"
"4-23415","234","CHAMPIGNON DE PARIS","015"
"4-23416","234","AUTRES CHAMPIGNONS","016"
"4-23417","234","SALADES","017"
"4-23418","234","AUTRES LEGUMES","018"
"4-23419","234","MAIS","019"
"4-2342","234","HARICOTS BEURRES","002"
"4-23420","234","SOJA","020"
"4-23421","234","COEUR DE PALMIER","021"
"4-23422","234","ARTICHAUTS","022"
"4-23423","234","ASPERGES","023"
"4-23424","234","MELANGES","024"
"4-23425","234","POIS CAROTTES","025"
"4-23426","234","PETIT POIS","026"
"4-2343","234","FLAGEOLETS","003"
"4-2344","234","HARICOTS BLANCS","004"
"4-2345","234","MARRONS","005"
"4-2346","234","LENTILLES PREPAREES","006"
"4-2347","234","POIS CHICHES","007"
"4-2348","234","CELERIS","008"
"4-2349","234","SALSIFIS","009"
"4-2351","235","SARDINES","001"
"4-2352","235","MAQUEREAUX","002"
"4-2353","235","THON","003"
"4-2354","235","FRUITS DE MER","004"
"4-2355","235","DIVERS","005"
"4-2356","235","SALADES DE POISSON","006"
"4-2361","236","PATES","001"
"4-2362","236","FOIE GRAS","002"
"4-2364","236","AUTRES","004"
"4-2371","237","CASSOULETS","001"
"4-23710","237","BASE DE PATE","010"
"4-2372","237","CHOUCROUTE","002"
"4-2373","237","A BASE DE VIANDE","003"
"4-2374","237","QUENELLES","004"
"4-2375","237","SALADES LEGUMES CUISINES","005"
"4-2376","237","ESCARGOTS","006"
"4-2377","237","PLAT EXOTIQUE","007"
"4-2378","237","DESHYDRATE","008"
"4-2379","237","BARQUETTE","009"
"4-2381","238","PETITS POTS","001"
"4-2382","238","PUREE","002"
"4-2383","238","FARINE","003"
"4-2384","238","POTAGE","004"
"4-2385","238","LAIT MATERNISE","005"
"4-2386","238","BISCUITS","006"
"4-2387","238","BOISSONS","007"
"4-2391","239","HUMIDE CHIEN","001"
"4-2392","239","HUMIDE CHAT","002"
"4-2393","239","SEMI HUMIDE","003"
"4-2394","239","SEC CHIEN","004"
"4-2395","239","SEC CHAT","005"
"4-2396","239","LIQUIDES","006"
"4-24","2","MOUSSE","004"
"4-25","2","ENTREMET","005"
"4-26","2","FLAN NAPPE","006"
"4-2611","261","COLA","001"
"4-26110","261","BOISSONS DE L'EFFORT","010"
"4-26111","261","AUTRES","011"
"4-2612","261","LIMONADE ET LIMES","002"
"4-2613","261","SODA","003"
"4-2614","261","TONIC BITTERS","004"
"4-2615","261","BOISSON AUX FRUITS PETILLANTE","005"
"4-2616","261","BOISSON AUX FRUITS PLATE","006"
"4-2617","261","PUR JUS","007"
"4-2618","261","JUS ABC ET NECTARS","008"
"4-2619","261","SIROPS ET CONCENTRES","009"
"4-2621","262","BIERES","001"
"4-26212","262","CAVE A BIERE","012"
"4-2622","262","BIERES SANS ALCOOL ET LIGHT","002"
"4-2624","262","PANACHES","004"
"4-2625","262","CIDRES","005"
"4-2631","263","EAUX PLATES","001"
"4-2632","263","EAUX GAZEUSES","002"
"4-2633","263","EAUX AROMATISEES","003"
"4-2641","264","VINS DE PAYS","001"
"4-2642","264","VINS DE TABLE","002"
"4-2643","264","AUTRES VINS","003"
"4-2651","265","VINS D'ITALIE","001"
"4-2652","265","VINS DU MAGHREB","002"
"4-2653","265","VINS D'ESPAGNE","003"
"4-2654","265","AUTRES PROVENANCES","004"
"4-2661","266","ALSACE","001"
"4-26610","266","AUTRES AOC","010"
"4-2662","266","LOIRE","002"
"4-2663","266","RHONE","003"
"4-2664","266","BEAUJOLAIS","004"
"4-2665","266","BOURGOGNE MACON CHALON","005"
"4-2666","266","BORDEAUX","006"
"4-2667","266","PROVENCE","007"
"4-2668","266","SUD OUEST","008"
"4-2671","267","CHAMPAGNES","001"
"4-2672","267","MOUSSEUX ET AUTRES PETILLANTS","002"
"4-2681","268","ANISES","001"
"4-26810","268","PRODUITS POUR COCKTAILS","010"
"4-2682","268","VINS DOUX NATURELS","002"
"4-2683","268","VERMOUTHS","003"
"4-2684","268","APERITIFS A BASE DE VIN","004"
"4-2685","268","PORTO","005"
"4-2686","268","VINS DE LIQUEUR","006"
"4-2687","268","AMERS BITTERS GENTIANES","007"
"4-2688","268","PUNCHS","008"
"4-2689","268","COCKTAILS","009"
"4-2691","269","ARMAGNAC","001"
"4-2692","269","COGNAC","002"
"4-2693","269","CALVADOS","003"
"4-2694","269","BRANDY ET MARCS","004"
"4-2695","269","EAUX DE VIE","005"
"4-2696","269","LIQUEURS","006"
"4-2697","269","RHUM","007"
"4-27","2","COMPOTE ET CONFITURE FRAICHE","007"
"4-2701","270","GIN","001"
"4-2702","270","VODKA","002"
"4-2703","270","TEQUILA ET AUTRES","003"
"4-2704","270","WHISKY","004"
"4-2711","271","APERITIFS","001"
"4-2712","271","SPIRITUEUX","002"
"4-2713","271","ALCOOLS DE GRAINS","003"
"4-2721","272","ALCOOLS MODIFIES","001"
"4-2723","272","ALCOOLS PATISSIERS","003"
"4-28","2","AUTRES DESSERTS","008"
"4-2811","281","LAVAGE DU LINGE","001"
"4-2812","281","SAVONS DE MENAGE","002"
"4-2813","281","ASSOUPLISSANTS","003"
"4-2814","281","SOINS DU LINGE","004"
"4-2821","282","LIQUIDES DE SYNTHESE","001"
"4-28210","282","FOURS","010"
"4-28211","282","METAUX","011"
"4-28212","282","ENTRETIEN DES MACHINES","012"
"4-28213","282","SELS ET DEBOUCHEURS","013"
"4-2822","282","LAVE VAISSELLE","002"
"4-2823","282","NETTOYANTS MENAGERS","003"
"4-2824","282","EAU DE JAVEL","004"
"4-2825","282","SOLS","005"
"4-2826","282","TAPIS MOQUETTES","006"
"4-2827","282","WC ET FOSSES","007"
"4-2828","282","VITRES","008"
"4-2829","282","MEUBLES","009"
"4-2831","283","DESODORISANTS","001"
"4-2832","283","INSECTICIDES","002"
"4-2833","283","CIRAGES","003"
"4-2834","283","EMBALLAGES MENAGERS","004"
"4-2835","283","OUTILS D'ESSUYAGE","005"
"4-2836","283","TISSUS ET TAMPONS","006"
"4-2837","283","PRODUITS D'ALLUMAGE","007"
"4-2841","284","PAPIER TOILETTE","001"
"4-2842","284","ESSUIE TOUT","002"
"4-2843","284","MOUCHOIRS","003"
"4-2844","284","COTON","004"
"4-2845","284","HYGIENE FEMININE","005"
"4-2846","284","HYGIENE ADULTE","006"
"4-2847","284","HYGIENE BEBE","007"
"4-2851","285","EAUX DE COLOGNE","001"
"4-2852","285","EAUX DE TOILETTE","002"
"4-2853","285","PARFUMS","003"
"4-2854","285","SAVONS","004"
"4-2855","285","BAINS ET DOUCHES","005"
"4-2856","285","DEODORANTS","006"
"4-2857","285","DEODORANTS PARFUMANTS","007"
"4-2858","285","HYGIENE BUCCO-DENTAIRE","008"
"4-2859","285","RASAGE","009"
"4-2861","286","SOINS DU VISAGE","001"
"4-2862","286","SOINS DU CORPS","002"
"4-2863","286","MAQUILLAGE","003"
"4-2864","286","BEBE","004"
"4-2865","286","ACCESSOIRES DE BEAUTE","005"
"4-2866","286","PRODUITS SOLAIRES","006"
"4-2871","287","MAINTIEN DE LA COIFFURE","001"
"4-2872","287","SHAMPOOINGS ADULTES","002"
"4-2873","287","SOINS DU CHEVEUX","003"
"4-2874","287","COLORATION","004"
"4-2881","288","PANSEMENTS","001"
"4-2882","288","HYGIENE","002"
"4-2884","288","ACCESSOIRES ET DIVERS","004"
"4-2901","290","SACS CLIENTELE (PAYANTS)","001"
"4-2911","291","EMBALLAGE BOUCHERIE","001"
"4-2921","292","EMBALLAGE FRUITS ET LEGUMES","001"
"4-293","29","AUTRES","003"
"4-2931","293","EMBALLAGE POISSONNERIE","001"
"4-2941","294","EMBALLAGE BOULANGERIE/PATISSER","001"
"4-2951","295","EMBALLAGE PATISSERIE","001"
"4-2961","296","EMBALLAGE TRAITEUR/CHARC/FROM","001"
"4-2963","296","BARQUETTES UTILISATION CHAUDE","003"
"4-2965","296","BOITES A PIZZA","005"
"4-2966","296","EMBALLAGES BOULANGE-PATISSERIE","006"
"4-2981","298","SACS ISOTHERMES","001"
"4-2991","299","SAC DE SORTIE DE CAISSE","001"
"4-2992","299","PAPIER CADEAU","002"
"4-2993","299","HYGIENE","003"
"4-2994","299","ECONOMAT","004"
"4-2995","299","PINCES A ETIQUETER ETIQUETTES","005"
"4-2996","299","AUTRES","006"
"4-2997","299","REMBOURSEMENT","007"
"4-3001","300","OUTILLAGE A MAIN","001"
"4-30010","300","FICELLES ET CORDAGES","010"
"4-30012","300","MATERIEL","012"
"4-3002","300","PETITE QUINCAILLERIE","002"
"4-3009","300","SERRURERIE SECURITE","009"
"4-3012","301","PRISE & INTERRUPTEUR","002"
"4-3013","301","FIL ET CABLE","003"
"4-3014","301","FICHE","004"
"4-3015","301","DOMOTIQUE","005"
"4-3021","302","COLLES BRICO","001"
"4-3022","302","ADHESIFS","002"
"4-3024","302","ETANCHEITE","004"
"4-3031","303","ELECTRO PORTATIF","001"
"4-3032","303","GROS OUTILLAGE","002"
"4-3033","303","ACCESSOIRES ELECTRO PORTATIFS","003"
"4-3041","304","SALINES","001"
"4-3042","304","ALCALINES","002"
"4-3043","304","RECHARGEABLES","003"
"4-3045","304","ECLAIRAGE PORTATIF","005"
"4-3063","306","AUTRES ARTICLES","003"
"4-3071","307","DOSEURS","001"
"4-3072","307","ACCESSOIRES","002"
"4-3081","308","GANTS","001"
"4-3082","308","RECIPIENTS MENAGERS","002"
"4-3083","308","TEXTILE ENTRETIEN","003"
"4-3084","308","BROSSERIE","004"
"4-3085","308","ESSUIE PIEDS, GRATTE PIEDS","005"
"4-3091","309","CONTENANT CAFE ET DEJEUNER","001"
"4-3092","309","CAFETIERES THEIERES BOUILLOIRE","002"
"4-31","3","NATURE","001"
"4-3101","310","GOBELETS","001"
"4-3102","310","CHOPPES ET BOCKS","002"
"4-3103","310","BROCS,CARAFES,PICHETS","003"
"4-3105","310","VERRES A PIEDS","005"
"4-3107","310","DEGUSTATION, BAR ACCESSOIRES","007"
"4-311","31","JAMBON CUIT ET EPAULE","001"
"4-3110","31","CHARCUTERIE DE VOLAILLE","010"
"4-3111","311","ASSIETTES","001"
"4-3112","31","PIECE PORC CUIT","012"
"4-3113","311","SALADIER LEGUMIER JATTE","003"
"4-3114","311","COMPLEMENT VAISSELLE","004"
"4-3115","311","SERVICES ET ENSEMBLES","005"
"4-3117","311","BOCAUX FANTAISIE & VERRERIE RU","007"
"4-312","31","SAUCISSE CUITE","002"
"4-313","31","PRODUIT COCKTAIL","003"
"4-3131","313","PETITS USTENSILES CUISINE","001"
"4-3133","313","PENDERIES CUISINE","003"
"4-3134","313","COUTELLERIE","004"
"4-3135","313","BOISSELLERIE & ART.ASSIMILES","005"
"4-3137","313","OUTILLAGE DOMESTIQUE","007"
"4-3138","313","GADGETS","008"
"4-3139","313","ACC.PREPARATION PATISSERIE","009"
"4-314","31","SAUCISSON CUIT","004"
"4-3141","314","RANGEMENT MAISON PLASTIQUE","001"
