"C10050","903","011","12","2","22","EPICERIE KAY JO","20180612","MORNE BLANC FONDS REQUIEM","97223","DIAMANT","696364470","0","","A","MARIE HABASQUE THOBI","E","CHEZ MULLER JOSEPH",""
"C10053","903","011","12","2","22","LS PRICHOC","20180504","CTRE CIAL LASSALE","97230","SAINTE MARIE","696373768","0","","A","DUBO JEAN-MARC","","",""
"C10055","903","011","12","2","22","SUPERETTE NORCA","20180515","ZONE ARTISANALE EYMA","97218","BASSE POINTE","696191873","0","","A","ALEXIS NORCA","","",""
"C10057","903","011","12","2","22","PANIER EXOTIQUE","20180515","34 CITÉ BELLE ETOILE","97280","VAUCLIN","596661091","0","","A","LEILA PELTI","0696 369560","",""
"C10066","903","011","12","2","22","ABATI EDMOND","20180124","RUE AMEDEE DESPOINTES","97232","LAMENTIN","0","0","","A","","","",""
"C10079","903","011","12","2","22","SUPERETTE H LANGELLIER","20170316","ROUTE DE RAVINE VILAINE","97200","FORT DE FRANCE","596771986","0","","A","SU HONGMEI 281682","","",""
"C10091","901","011","10","2","22","ASSO SECOURS CATHOLIQUE","20161108","50 RUE ROBESPIERRE","97200","FORT DE FRANCE","596635094","596632038","","A","CHRISTIANE SAINT-ALB","IN","TERRES SAINVILLE",""
"C10092","903","011","12","2","22","LS MISS MARKET.COM","20161117","57 LOT CHATEAU PAILLE","97280","VAUCLIN","696243523","0","","A","NERJAT CHRISTIANE","","",""
"C10094","903","011","12","2","22","LS PRUDENT","20161213","COULEE D'OR","97280","VAUCLIN","696275403","0","","A","","","",""
"C10095","901","011","10","2","22","ASSO COUP DE POUCE  ACPAD","20161129","RESIDENCE LES TERRASSES","97232","LAMENTIN","596429439","0","","A","COLETTE CESAIRE","","BASSE GONDEAU",""
"C10098","903","011","12","2","22","LS L'AVENIR","20170208","QUARTIER PEROU","97230","SAINTE MARIE","696457336","0","","A","DELASSE JEAN-PIERRE","","THEBAUD NORD",""
"C10114","903","011","12","2","22","PELLETIER ALIMENTATION","20160205","EBEN EZER","97232","LAMENTIN","696755610","0","","A","NARDOL JOEL","","PELLETIER",""
"C10119","MC2","051","04","2","22","...................","20150827","..............","97200","FORT DE FRANCE","596712596","0","","A","","","",""
"C10120","MC2","011","04","2","22","LS SODEX CELMA LA FILIALE","20150915","RAVINE VILAINE","97200","FORT DE FRANCE","0","0","","A","","","",""
"C10143","MC2","011","04","2","22","LS LA PROVIDENCE            *P","20161213","1 RUE ST MICHEL","97240","FRANCOIS","596543190","0","","A","","","",""
"C10156","SIM","050","07","2","22","SIMPLY MARKET SAFAC LAMENTIN","20140218","FOUR A CHAUX","97232","LAMENTIN","0","0","referentiel@gfh972.com","A","MME JACQUELINE","","LAMENTIN","SIM"
"C10168","CRF","009","03","2","22","HYP. SADECO SAS PREST","20010724","CARREFOUR DILLON","97200","FORT DE FRANCE","0","0","","A","","","",""
"C10175","903","011","12","2","22","LS MARIE SAINTE","20180531","BOURG DU PRECHEUR","97250","SAINT PIERRE","596529313","696919548","","A","MME MARIE SAINTE","","",""
"C10187","903","011","12","2","22","EPIC. MATOUBA","20170112","RES.MATOUBA FONDS MASSON","97215","RIVIERE SALEE","696256117","0","","A","NATTES JEAN-MICHEL","","",""
"C10188","902","011","11","2","22","SUPER H CHATEAUBOEUF ZHIHENG","20161215","69 ROUTE DE CHATEAUBOEUF","97200","FORT DE FRANCE","694206676","0","","A","CAI QIAOWEN","","",""
"C10189","911","011","13","2","22","STAT ESSO PONT DE CHAINE","20170116","PDCSER PONT DE CHAINE","97200","FORT DE FRANCE","596704080","0","","A","RAYMOND LUCIDE","","",""
"C10190","911","011","13","2","22","MARIN YATCH SERVICES","20170117","PORT DE PLAISANCE","97290","MARIN","596765161","0","","A","GERTRUDE JEAN-DANIEL","","BASSIN TORTUE",""
"C10222","SE$","","","2","22","UNILEVER FRANCE","20010517","2 RUE J. DAGUERRE  BAT ARIANE","*****","NON DETERMINE","0","0","","A","","","92565 RUEIL MALMAISON",""
"C10239","MC2","011","04","2","22","SUPERETTE LOUISON","20150902","67 RUE SCHOELCHER BOURG","97218","BASSE POINTE","596789365","596789365","","A","M. LOUISON","","BASSE POINTE","ACI"
"C10256","SE$","013","","2","22","BACARDI FRANCE","20040514","19 AVENUE MICHELET","*****","NON DETERMINE","0","0","","A","","","BP 50   93401   SAINT OUEN",""
"C10350","LPR","999","","2","22","ETS FABRE","20140918","VOIE N°1 ZI LA LEZARDE","97232","LAMENTIN","0","0","","A","","","LAMENTIN",""
"C10416","903","011","12","2","22","LS MIREILLE SAGCM           *P","20160301","STE ALIM GENERALE(SAGCM)","97227","SAINTE ANNE","596747018","0","","A","MME CABIT","","29 RUE JEAN-MARIE TJIBAOU",""
"C10488","903","011","12","2","22","LS CACTUS SARL              *P","20151005","31 RUE JOSEPH CLERC","97214","LORRAIN","596538931","596538931","","A","","","LE LORRAIN",""
"C10492","SE$","999","","2","22","POMAL SARL","20151130","GENIPA PETIT BOURG","97215","RIVIERE SALEE","596569633","0","","A","","","",""
"C10518","MC2","011","04","2","22","LS ALI SERVICE PLUS","20170405","JOSSEAUD","97211","RIVIERE PILOTE","596689488","596689992","","A","","","","ACI"
"C10632","MC2","011","04","2","22","LS PUNCH","20160615","47 RUE ERNEST ANDRE","97232","LAMENTIN","596516802","0","","A","","","","ACI"
"C10713","SIM","050","07","2","22","SIMPLY MARKET SAPC DUCOS","20140218","ZONE DE PETITE COCOTTE","97224","DUCOS","696321187","0","","A","MME DURIVEAU","","DUCOS","SIM"
"C10716","903","011","12","2","22","LS SALOMON","20151009","ANGLE RUE V.HUGO/J.CURRY","97228","SAINTE LUCE","696292023","0","","A","MR LIBAR","","",""
"C10728","MC2","011","04","2","22","LS TROUDART SNAV","20170620","4 BD LEOPOLD BISSOL/BD DE MER","97280","VAUCLIN","696454544","0","lstroudart@wanadoo.fr","A","MR TROUDART","","",""
"C10732","911","011","13","2","22","STAT WIP CARBET SODISFUEL   *P","20150819","AVENUE DES DROITS DE L'ENFANT","97221","CARBET","596694292","5967631054","","A","","","GRANDE ANSE",""
"C10734","HYU","004","","2","22","HYPER U SOCOMEX","20130403","CENTRE CIAL LA GALLERIA","97232","LAMENTIN","0","0","","A","","","ACAJOU LAMENTIN","PAR"
"C10840","SE$","","","2","22","DE NEGRI ETS","20040730","B.P 425","97200","FORT DE FRANCE","0","0","","A","","","ZONE DE LA JAMBETTE",""
"C10952","903","011","12","2","22","EPIC. LISE","20160224","4 RUE DES ECOLES","97231","ROBERT","596659663","0","","A","","","VERT PRÉ",""
"C10968","902","011","11","2","22","SUPERETTE LE JUBILE (MICHANOL)","20140512","CROIX JUBILE","97213","GROS MORNE","596677550","0","","A","MME MICHANOL","","GROS MORNE",""
"C10995","HYU","004","","2","22","HYPER U SOCOPOINT SAS","20030127","CENTRE CIAL LE ROND POINT","97200","FORT DE FRANCE","0","0","","A","","","","PAR"
"C11855","903","011","12","2","22","LS LSH DISTRIBUTION         *P","20151001","113 AVENUE ABBE LAVIGNE","97200","FORT DE FRANCE","596731163","596731167","","A","MANUELLA BLANDY","","TERRES-SAINVILLE",""
"C11958","902","011","11","2","22","SODIPA SARL","20161028","RUE ALPHONSE JEAN JOSEPH","97215","RIVIERE SALEE","596681737","596682722","","A","LETCHIMY SYLVIA","","PRES TEMPLE ADVENTISTE",""
"C12015","MC2","011","04","2","22","LS BINGUE JOSEPH","20170707","CAP CHEVALIER","97227","SAINTE ANNE","596767930","0","","A","","","","ACI"
"C12021","903","011","12","2","22","EPIC. AU PETIT COIN","20151112","NUISSIER YOLAINE","97250","SAINT PIERRE","596529142","0","","A","NUITSSERE YOLAINE","","ABYMES PRECHEUR",""
"C12737","SE$","999","","2","22","..............................","20141113","C/O MR ROSINET QUARTIER BAC","97224","DUCOS","0","0","","A","","","DUCOS",""
"C13723","903","011","12","2","22","HORIZON SARL","20150914","46 RUE SCHOELCHER","97231","ROBERT","596683191","0","","A","LAURE LAVENTURE","0696407793","LE ROBERT",""
"C14411","8A8","014","09","2","22","NORD CASH","20010203","RUE VICTOR HUGO","97250","SAINT PIERRE","596783942","596781555","","A","ANDRE PHAMPHILE","","",""
"C14590","CRF","015","03","2","22","HYP. SADECO S.A.S","20010203","CARREFOUR DILLON","97200","FORT DE FRANCE","596752021","596750719","thierry.faucheux@gbh.fr","A","M. BREARD","","","GBH"
"C14973","903","011","12","2","22","SUPERETTE LOURDES","20151112","QUARTIER LOURDES","97224","DUCOS","596562666","0","","A","","","",""
"C14986","SE$","","","2","22","PROCTER & GAMBLE CEEMEA","20041124","47, ROUTE DE SAINT-GEORGES","*****","NON DETERMINE","0","0","","A","","","1213 PETIT-LANCY 1,SWITZERLAND",""
"C15023","TIP","011","08","2","22","TI PRIX EVY & CO","20140428","29 RUE EUGENE AGRICOLE","97230","SAINTE MARIE","596694951","0","evelyne.olivan0413@orange.fr","A","MME EVELYNE OLIVAN","","SAINTE MARIE",""
"C15042","SE$","012","","2","22","NELLE RIZERIE DU NORD","20061205","16 RUE DE LILLE","*****","NON DETERMINE","0","0","","A","","","59140    DUNKERQUE",""
"C15046","CRF","015","03","2","22","HYP. BAMELI S.A.S","20070309","CENTRE CIAL GENIPA","97224","DUCOS","596420818","0","Mathieu-Olivier.Marcellin@gbh.","A","","","","GBH"
"C15053","CRF","009","03","2","22","HYP. BAMELI S.A.S (LOG)","20070309","CENTRE CIAL GENIPA","97224","DUCOS","0","0","","A","","","",""
"C15087","TIP","011","08","2","22","LA BOUTIQUE","20160926","888 QUARTIER BEZAUDIN","97230","SAINTE MARIE","596678060","0","","A","TIPRIX EVY&CO","MME CADRAN","",""
"C15146","903","011","12","2","22","APPRO ZAGAYA SARL","20171009","17 CITE DIAKA","97290","MARIN","0","0","","A","","","",""
"C15183","SE$","999","","2","22","SODIAAL INTERNATIONAL","20170927","A L'ATTENTION DE PAUL LE NAOUR","*****","NON DETERMINE","472405118","0","Paul.LENAOUR@Sodiaal.fr","A","PAUL LE NAOUR","","TSA 600094 75440 PARIS CEDEX09",""
"C15195","902","011","11","2","22","LS OPTIMAX                  *P","20160920","76 BOULEVARD ALLEGRE","97200","FORT DE FRANCE","596356024","0","zhuge.yongjun@hotmail.com","A","MR JEAN ZHUGE","","",""
"C15204","903","011","12","2","22","EPICERIE EULOGA","20170504","FACE CITE ANANAS VERT PRE","97231","ROBERT","696185688","0","eulogajonathan@yahoo.fr","A","JONATHAN EULOGA","","ROBERT",""
"C15205","CRF","015","03","2","22","HYP. CLUNYBAM SAS","20110913","CENTRE COMMERCIAL DE CLUNY","97200","FORT DE FRANCE","596700281","596750719","rodolphe.meunier@gbh.fr","A","","","","GBH"
"C15210","901","011","10","2","22","JGH HOLDING","20120417","34 RUE SCHOELCHER","97214","LORRAIN","596537051","596538401","jg-jaffory@orange.fr","A","MR JAFFORY","","LORRAIN",""
"C15219","HYU","007","","2","22","HYPER U SOCOARMES","20130403","CENTRE CIAL PLACE D'ARMES","97232","LAMENTIN","0","0","","A","","","LAMENTIN","PAR"
"C15223","SIM","999","07","2","22","SAGRP-DOM CASH","20130715","Z.I PLACE D'ARMES","97232","LAMENTIN","0","0","","A","","","LAMENTIN","SIM"
"C15232","SE$","015","","2","22","HYPER FICOBAM CARREFOUR","20141006","CARREFOUR MATOURY","97351","MATOURY -GUYANE","594257764","664180267","","A","","","Z.A. DE TERCA",""
"C15234","SE$","999","","2","22","CRESSMA","20130225","MARINA PORT COHÉ","97232","LAMENTIN","0","0","","A","","","LAMENTIN",""
"C15238","MC2","011","04","2","22","CEL'DILLON DILL MARKET","20150827","BD SALVADOR ALLENDE","97200","FORT DE FRANCE","596304682","596391570","","A","M. CELMA","","CITE DILLON","ACI"
"C15241","903","011","12","2","22","CHRISTINE SARL","20151001","STATION TOTAL","97220","TRINITE","596582913","0","christine.sarl@hotmail.fr","A","HUBERT CHRISTINE","","FONDS BASILE TARTANE",""
"C15246","SE$","999","","2","22","DEM ACTIVITES","20130930","MAISON 14, 2 ROUTE DE MOUTTE","97200","FORT DE FRANCE","0","0","","A","","","FORT DE FRANCE",""
"C15249","902","011","11","2","22","SUPERETTE DU BOULEVARD      *P","20131016","92 BOULEVARD GENERAL DE GAULLE","97200","FORT DE FRANCE","596704408","0","joel.nardol@mediaserv.net","A","MME LINDA","","",""
"C15257","SIM","050","07","2","22","SIMPLY MARKET GFH DILLON","20140227","KERLYS","97200","FORT DE FRANCE","596519645","0","","A","MME BAJOC","","","SIM"
"C15258","SIM","050","07","2","22","SIMPLY MARKET GFH STE LUCE","20140227","QUARTIER LES COTEAUX","97228","SAINTE LUCE","596519645","0","","A","MME LUCETTO","","","SIM"
"C15259","SIM","050","07","2","22","SIMPLY MARKET GFH MARIN","20140227","QUARTIER LA AGNES","97290","MARIN","596519645","0","","A","MME JOSEPHINE","","","SIM"
"C15262","902","011","11","2","22","LSJM SUPERETTE DU BOURG     *P","20140521","35 RUE CAPITAINE PIERRE ROSE","97270","SAINT ESPRIT","696248244","0","j.vmondesir@yahoo.fr","A","MR MONDESIR","","SAINT ESPRIT",""
"C15263","903","011","12","2","22","LA FLORINOISE SARL","20150922","2 RUE DE FLORAINDRE","97232","LAMENTIN","696838803","0","","A","JOSEPH ROSAMOND","","LAMENTIN",""
"C15265","SE$","999","","2","22","DIAMANT DISTRIBUTION SARL","20150326","IMM EFE ZONE DE PETITE COCOTTE","97224","DUCOS","0","0","","A","","","DUCOS",""
"C15267","CRF","015","03","2","22",".................","20141003",".....................","97351","MATOURY -GUYANE","0","0","","A","","","",""
"C15268","SE$","999","","2","22","MONOTUKA HENRI BERNARD","20141120","RUE COURBARIL VOIE N°4","97231","ROBERT","0","0","","A","","","",""
"C15269","SE$","999","","2","22","MONROSE YVES VALENTIN","20141120","RESIDENCE RAVINE TOUZA","97233","SCHOELCHER","0","0","","A","","","OZANAM APPT 177",""
"C15270","SE$","999","","2","22","PINGRAY FLORENT REMI","20141120","QUARTIER GLOTTIN","97213","GROS MORNE","0","0","","A","","","",""
"C15271","SE$","999","","2","22","MADINTRANS   BAPTE","20141120","PETIT PARADIS","97270","SAINT ESPRIT","0","0","","A","","","",""
"C15277","903","011","12","2","22","SAMARITAINE MARKET AGW972","20151216","14 RUE SCHOELCHER","97230","SAINTE MARIE","696742828","0","","A","MR FUI WONG KWOK","","",""
"C15281","903","011","12","2","22","SUPERETTE LA CROISEE","20170207","QUARTIER DUCHENE","97231","ROBERT","596651145","0","","A","ROGER ABDAS","","",""
"C15283","901","011","10","2","22","ASSO RELAI FAMILLE","20160125","32 ALLEE DU SANS SOUCI","97230","SAINTE MARIE","696035154","0","","A","JULIETTE CRIQUET","","QUARTIER CITE UNION",""
"C15284","903","011","12","2","22","LS DUPOT SARL","20150928","QUARTIER DESMARINIERE","97215","RIVIERE SALEE","596680382","0","","A","FRANCK AGESILAS","","PRES DE L'EGLISE",""
"C15285","903","011","12","2","22","LE ROC CONSTRUCION","20151005","65 RUE FERNAND CLEC","97220","TRINITE","596583355","596583355","","A","","","",""
"C15286","903","011","12","2","22","EPIC. UN SOURIRE DU TEMPS","20151012","6 CANAL ALARIC","97200","FORT DE FRANCE","596600124","0","","A","DO ESTHER","","FORT DE FRANCE",""
"C15289","SE$","999","","2","22","CANDIA (COMPTA. FOURNISSEUR)","20151030","78 RUE DE LA VILLETTE","*****","NON DETERMINE","472405113","472405207","","A","LESLIE FRANCOIS","","69425 LYON CEDEX 03",""
"C15290","901","011","10","2","22","ASSO CONSOMMATEURS DU FRANCOIS","20170117","22 RUE ELPHÈGE MELAN","97240","FRANCOIS","596604373","0","","A","GAELLE LAIGLE","","",""
"C15291","MC2","051","04","2","22","ASSO COMMERC INDEP MARTIN ACIM","20151103","ACIM MACK2","97200","FORT DE FRANCE","0","0","","A","","","ZAC DE RIVIERE ROCHE BAT D6","ACI"
"C15292","903","011","12","2","22","EPIC. DULAC","20151113","STRE.KE.DULAC","97200","FORT DE FRANCE","596042927","0","","A","MR DULAC","","46 ROUTE DE MOUTTE",""
"C15293","903","011","12","2","22","LS LA VIE POUR TOUS","20151216","MR JEAN-FRANCOIS MARC-ANDRE","97220","TRINITE","596583136","0","","A","MR JEAN-FRANCOIS MAR","C-ANDRE  0696 810610","BRIN D'AMOUR",""
"C15294","SE$","999","","2","22","DISTRIBIO NATURALIA","20151224","CENTRE COCOTTE PLAZA","97224","DUCOS","596590102","0","","A","TONY PLUMAS","","DUCOS",""
"C15295","903","011","12","2","22","LE PANETIER","20151224","SECTION DESCHAMPS","97216","AJOUPA BOUILLON","596533836","596533576","","A","NOL SIMONE","","",""
"C15296","901","011","10","2","22","CROIX ROUGE FRANCAISE","20160106","LAJ ESPACE SOLIDAIRE MQUE","97250","SAINT PIERRE","696283501","0","laj.martinique@croix-rouge.fr","A","VIOLAINE PUTINIER","","54 RUE DU PETIT VERSAILLES",""
"C15298","903","011","12","2","22","LS MEILLEUR MARCHE SMCD","20160126","1,8 KM ROUTE DE BALATA","97200","FORT DE FRANCE","596631491","0","","A","JEDIO MARYSE","","",""
"C15299","903","011","12","2","22","STOKOFULL","20160211","50 ROUTE DES RELIGIEUSES","97200","FORT DE FRANCE","596776511","0","","A","BEATRICE BISSON","0696313546","",""
"C15300","902","011","11","2","22","LS VETIVER","20160212","CENTRE CIAL LA SOURCE","97224","DUCOS","696742828","0","","A","ROSINE RICHARD","","",""
"C15303","903","011","12","2","22","SUPERETTE G","20160407","GOMBA RACHEL FERDINAND","97215","RIVIERE SALEE","696865203","0","","A","MME FRANCINE GOMBA","","38 CITÉ THORAILLE",""
"C15304","903","011","12","2","22","LS MELES","20160706","QUARTIER DUCHENE","97231","ROBERT","596653656","0","king7719@msn.com","A","ROLAND BRULU","","",""
"C15309","903","011","12","2","22","NICOLAS AGRO-DISTRIBUTION EURL","20180223","ZAC DU BAC","97220","TRINITE","696368736","0","","A","CISERANE JOSEPH","","",""
"C19999","SE$","013","","2","22","COMPTANT","20010312","SOFRIDIS","97232","LAMENTIN","0","0","","A","","","",""
"C21003","CMK","001","02","2","22","CARREFOUR MKET MORNE ROUGE  *P","20010201","B.P 44 BAS DU BOURG","97260","MORNE ROUGE","0","0","m.mauzole@sm-aphp.com","A","MME MAUZOLE","","","SAF"
"C21005","CMK","001","02","2","22","CARREFOUR MKET RIVIERE SALEE","1200102","RIVIERE SALEE (LAUGIER)","97215","RIVIERE SALEE","0","0","hubert.inate@groupesafo.com","A","M. HUBERT INATE","","","SAF"
"C21006","CMK","001","02","2","22","CARREFOUR MKET SOGEMA SAS   *P","1200102","LIEU DIT USINE C/O DISTRIPLUS","97240","FRANCOIS","0","0","bf@carrefourmarketlefrancois.c","A","","","",""
"C21007","CMK","001","02","2","22","CARREFOUR MKET MARIN SUDAMAR","20010201","QUARTIER MONTGERALD","97290","MARIN","0","0","luciano.florimond@groupesafo.c","A","MR LUCIANO FLORIMOND","","","SAF"
"C21008","CMK","001","02","2","22","CARREFOUR MKET SUPFOYAL","20081030","RUE PERRINON","97200","FORT DE FRANCE","0","0","sully.phejar@groupesafo.com","A","MME BEATRICE THEBE","","","SAF"
"C21010","CMK","001","02","2","22","CARREFOUR MKET ROBERT","1200102","DIALIM","97231","ROBERT","0","0","beatrice.firmo@groupesafo.com","A","MME BEATRICE FIRMO","","MANSARDE","SAF"
"C21011","CMK","001","02","2","22","CARREFOUR MKET GROS-MORNE","1200102","DOMAG","97213","GROS MORNE","0","0","samuel.bascou@groupesafo.com","A","M. SAMUEL BASCOU","","FACE DU STADE","SAF"
"C21012","CMK","001","02","2","22","CARREFOUR MKET TRINITE","1200102","DIALIG","97220","TRINITE","0","0","philippe.wurch@groupesafo.com","A","MR PHILIPPE WURCH","","ZAC DU BAC","SAF"
"C21013","CMK","001","02","2","22","CARREFOUR MKET DUCOS TEST","1200102","SODISDU SARL","97224","DUCOS","0","0","","A","","","QUARTIER LA SOURCE",""
"C22002","CEX","040","01","2","22","CRF EXPRESS CARBET          *P","20010201","GRANDE ANSE","97221","CARBET","0","0","m.nollet@sm-aphp.com","A","MME LABONNE","","","CEX"
"C22003","8A8","005","09","2","22","8/8 SOMADI                  *P","20010201","B.P 50 SAINT PIERRE","97250","SAINT PIERRE","596782096","0","h.pamphile@sm-aphp.com","A","MR HENRI PAMPHILE","","","HUI"
"C22006","8A8","005","09","2","22","8/8 DUCOS A.WEN SARL        *P","20010201","2 PLACE ASSELIN DE BEAUVILLE","97224","DUCOS","596773617","0","xiaoyi-3@hotmail.com","A","","","DUCOS","HUI"
"C22011","8A8","005","09","2","22","8/8 ST JOSEPH SERALINE SARL *P","20010201","BOURG","97212","SAINT JOSEPH","596576127","0","jose-maurice@live.fr","A","MR JOSE MAURICE","","","HUI"
"C22019","8A8","005","09","2","22","8/8 MARIGOT LIROY","20010201","BOURG","97225","MARIGOT","0","0","libreserviceliroy@orange.fr","A","","","","HUI"
"C22022","CEX","040","01","2","22","CRF EXPRESS ANSE A L'ANE    *P","20010201","2 RUE CARET ANSE A L'ANE","97229","TROIS ILETS","0","0","n.theophile@wanadoo.fr","A","","","","CEX"
"C22025","8A8","005","09","2","22","8/8 VAUCLIN LE MARSIEN SARL","20010910","RUE J JAURES","97280","VAUCLIN","0","0","infos@mars-family.mq","A","","","VAUCLIN","HUI"
"C22026","8A8","005","09","2","22","8/8 DIAMANT AMP DISTRIB. SARL","20010201","RUE JUSTIN ROC","97223","DIAMANT","596764098","0","j.pamphile@sm-aphp.com;diamant","A","","","DIAMANT","HUI"
"C22029","8A8","005","09","2","22","8/8 SAINTE ANNE MARSUD SARL *P","20010201","RUE DU BORD DE MER","97227","SAINTE ANNE","0","0","marsud@mars-family.mq","A","","","","HUI"
"C22032","CEX","040","01","2","22","CRF EXPRESS STE LUCE        *P","20071022","CORPS DE GARDE ZACDE PONT CAFE","97228","SAINTE LUCE","0","0","8a8steluce@orange.fr","A","","","SAINTE LUCE","CEX"
"C22033","CEX","040","01","2","22","CRF EXPRESS RIV. PILOTE     *P","20010608","AVE DE L'INSURRECTION ANTI","97211","RIVIERE PILOTE","596741021","596749096","marsplus@mars-family.mq","A","MR J.G MARS","","ESCLAVAGISTE","CEX"
"C22034","8A8","005","09","2","22","8/8 MARKET 88 SARL          *P","20140704","8 À HUIT CASE PILOTE","97222","CASE PILOTE","696415258","0","market88sarl@hotmail.com","A","YE MARC","0596 788009","RUE VICTOR SEVERE","HUI"
"C23002","PRO","014","06","2","22","PROXI SN RAVINE PLATE","20170316","RAVINE PLATE","97280","VAUCLIN","596744081","0","","A","SONIA BOULARD 210742","","",""
"C23004","PRO","014","06","2","22","PROXI BON AIR EBEN EZER     *P","20010201","CITE BON AIR BAT A","97200","FORT DE FRANCE","0","0","joel.nardol@mediaserv.net","A","","","ROUTE DES RELIGIEUSES",""
"C23005","PRO","014","06","2","22","PROXI ROBERT PAUDAL SARL","20010222","48 RUE DU COURBARIL","97231","ROBERT","0","0","paudal@wanadoo.fr","A","MME DALMAT P211469","","",""
"C23008","PRO","014","06","2","22","PROXI CAP CHE. SAGCM SARL   *P","20010222","ROUTE DU CAP CHEVALIER","97227","SAINTE ANNE","0","0","sagcm.proxi@orange.fr","A","GERARD CABIT","","SAINTE ANNE",""
"C29999","903","011","12","2","22","COMPTANT LS","20150723","SOFRIDIS","97232","LAMENTIN","0","0","","A","","","",""
"C75089","SE$","012","","2","22","..........","20160923","LA LAUGIER IMMEUBLE","97215","RIVIERE SALEE","696830427","0","","A","MR NIEGER","","",""
"C76116","SE$","999","","2","22",".........................","20150622","...................","97200","FORT DE FRANCE","0","0","","A","","","...................",""
"C76119","901","011","10","2","22","ASSO ST VINCENT DE PAUL","20150805","11 AVE DE LA PLAINE","97200","FORT DE FRANCE","0","0","","A","","","19 CITE MONTGERALD",""
"C76169","911","011","13","2","22","STATION TOTAL AEROPORT CEGA","20171009","RN 5","97232","LAMENTIN","596516219","596570387","","A","","","",""
"C76173","SE$","999","","2","22","TRANSPORT BIRON GUSTAVE","20141112","REGALE  RIVIERE PILOTE","97211","RIVIERE PILOTE","0","0","","A","","","",""
"C76174","SE$","999","","2","22","TRANSPORT BOIS","20141112","108 ROUTE DE REDOUTE 2KM400","97200","FORT DE FRANCE","0","0","","A","","","",""
"C80001","SE$","013","","2","22","ABAHOUR HOURIA","20141015","SOFRIGEST","97232","LAMENTIN","0","0","","A","","","",""
"C80006","SE$","013","","2","22","AIME JACQUES","20160524","C/O MARTINIQUE VIANDES","97232","LAMENTIN","0","0","","A","","","",""
"C80007","SE$","013","","2","22","ALEXANDRE HUBERT","20150709","SOFRIGEST","97232","LAMENTIN","0","0","","A","","","",""
"C80008","SE$","013","","2","22","BOULANGER-LOUISY CHRYSTELLE","20141015","SOFRIGEST","97232","LAMENTIN","0","0","","A","","","",""
"C80012","SE$","013","","2","22","AMORY DANIEL","20141015","SOFRIDIS","97232","LAMENTIN","0","0","","A","","","",""
"C80017","SE$","013","","2","22","BASTOL CYNTHIA","20160526","SOFRIGEST","97232","LAMENTIN","0","0","","A","","","Z.I PLACE D'ARMES",""
"C80019","SE$","013","","2","22","PIERRE-CHARLES PATRICIA","20141124","SOFRIGEST","97232","LAMENTIN","0","0","","A","","","Z.I PLACE D'ARMES",""
"C80021","SE$","013","","2","22","BEAUJOLAIS MEDINA","20141015","SOFRIGEST","97232","LAMENTIN","0","0","","A","","","",""
"C80022","SE$","013","","2","22","BANAL JULES","20151105","C/O SOFRIDIS","97232","LAMENTIN","0","0","","A","","","Z.I PLACE D'ARMES",""
"C80024","SE$","013","","2","22","ANGELIE CARINE","20141121","SOFRIGEST","97232","LAMENTIN","0","0","","A","","","Z.I PLACE D'ARMES",""
"C80025","SE$","013","","2","22","BULLET PASCAL","20141015","SOFRIGEST","97232","LAMENTIN","0","0","","A","","","",""
"C80026","SE$","013","","2","22","BERTE BRUNO","20141015","SOFRIDIS","97232","LAMENTIN","0","0","","A","","","",""
